2025-09-15 07:55:14,515	INFO worker.py:1942 -- Started a local Ray instance. View the dashboard at [1m[32m127.0.0.1:8265 [39m[22m
[36m(TaskRunner pid=1412934)[0m step:14 - global_seqlen/min:5198.000 - global_seqlen/max:55024.000 - global_seqlen/minmax_diff:49826.000 - global_seqlen/balanced_min:30956.000 - global_seqlen/balanced_max:30958.000 - global_seqlen/mean:30957.125 - actor/entropy_loss:0.409 - train/entropy:0.409 - train/label_accuracy:0.250 - train/reward_accuracy:0.258 - train/majority_ratio:0.840 - train/ground_truth_ratio:0.199 - train/majority_voting_reward:0.840 - train/pass@32:0.375 - train/post_reward_accuracy:0.000 - train/post_ground_truth_ratio:0.203 - train/post_pass@16:0.375 - train/post_entropy:0.413 - actor/kl_loss:2.596 - actor/kl_coef:0.001 - actor/pg_loss:-0.002 - actor/pg_clipfrac:0.088 - actor/ppo_kl:0.832 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:99.390 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:39.639 - perf/max_memory_reserved_gb:61.768 - perf/cpu_memory_used_gb:59.573 - actor/lr:0.000 - critic/score/mean:0.584 - critic/score/max:1.000 - critic/score/min:-0.541 - critic/rewards/mean:0.584 - critic/rewards/max:1.000 - critic/rewards/min:-0.541 - critic/advantages/mean:-0.057 - critic/advantages/max:0.791 - critic/advantages/min:-3.294 - critic/returns/mean:-0.057 - critic/returns/max:0.791 - critic/returns/min:-3.294 - response_length/mean:1.570 - response_length/max:5.000 - response_length/min:1.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1933.250 - prompt_length/max:3438.000 - prompt_length/min:322.000 - prompt_length/clip_ratio:0.000 - timing_s/gen:7.560 - timing_s/old_log_prob:21.019 - timing_s/ref:22.600 - timing_s/adv:0.594 - timing_s/update_actor:42.989 - timing_s/step:94.794 - timing_per_token_ms/ref:0.091 - timing_per_token_ms/adv:0.002 - timing_per_token_ms/gen:37.611 - timing_per_token_ms/update_actor:0.174 - perf/total_num_tokens:495313.000 - perf/time_per_step:94.794 - perf/throughput:653.147
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 668
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 668
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 654
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 683
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3740
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1680
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1680
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6810
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6810
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 668
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 668
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 654
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 683
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3740
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1680
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1680
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6810
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6810
[36m(TaskRunner pid=1412934)[0m [label_accuracy] 0.125
[36m(TaskRunner pid=1412934)[0m [reward_accuracy] 0.12890625
[36m(TaskRunner pid=1412934)[0m [majority_ratio] 0.96875
[36m(TaskRunner pid=1412934)[0m [ground_truth_ratio] 0.15234375
[36m(TaskRunner pid=1412934)[0m [majority_voting_reward] 0.96875
[36m(TaskRunner pid=1412934)[0m [pass@32] 0.375
[36m(TaskRunner pid=1412934)[0m [post_reward_accuracy] 0.125
[36m(TaskRunner pid=1412934)[0m [post_ground_truth_ratio] 0.15625
[36m(TaskRunner pid=1412934)[0m [post_pass@16] 0.375
[36m(TaskRunner pid=1412934)[0m list(reward_extra_infos_dict.keys())=[]
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1680
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 668
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 4, images per sample: 4.0, dynamic token length: 1182
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1686
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 4, images per sample: 4.0, dynamic token length: 1172
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 683
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6810
[36m(TaskRunner pid=1412934)[0m 
Training Progress:  12%|█▏        | 15/124 [24:01<2:48:21, 92.67s/it]
[36m(TaskRunner pid=1412934)[0m step:15 - global_seqlen/min:5261.000 - global_seqlen/max:54480.000 - global_seqlen/minmax_diff:49219.000 - global_seqlen/balanced_min:20664.000 - global_seqlen/balanced_max:20679.000 - global_seqlen/mean:20668.125 - actor/entropy_loss:0.287 - train/entropy:0.287 - train/label_accuracy:0.125 - train/reward_accuracy:0.129 - train/majority_ratio:0.969 - train/ground_truth_ratio:0.152 - train/majority_voting_reward:0.969 - train/pass@32:0.375 - train/post_reward_accuracy:0.125 - train/post_ground_truth_ratio:0.156 - train/post_pass@16:0.375 - train/post_entropy:0.377 - actor/kl_loss:0.114 - actor/kl_coef:0.001 - actor/pg_loss:0.122 - actor/pg_clipfrac:0.080 - actor/ppo_kl:-0.025 - actor/pg_clipfrac_lower:0.004 - actor/grad_norm:0.000 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:39.639 - perf/max_memory_reserved_gb:61.768 - perf/cpu_memory_used_gb:59.677 - actor/lr:0.000 - critic/score/mean:0.860 - critic/score/max:1.000 - critic/score/min:-0.356 - critic/rewards/mean:0.860 - critic/rewards/max:1.000 - critic/rewards/min:-0.356 - critic/advantages/mean:-0.269 - critic/advantages/max:0.557 - critic/advantages/min:-3.750 - critic/returns/mean:-0.269 - critic/returns/max:0.557 - critic/returns/min:-3.750 - response_length/mean:1.758 - response_length/max:32.000 - response_length/min:1.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1290.000 - prompt_length/max:3404.000 - prompt_length/min:324.000 - prompt_length/clip_ratio:0.000 - timing_s/gen:7.544 - timing_s/old_log_prob:18.869 - timing_s/ref:20.050 - timing_s/adv:0.453 - timing_s/update_actor:38.957 - timing_s/step:85.896 - timing_per_token_ms/ref:0.121 - timing_per_token_ms/adv:0.003 - timing_per_token_ms/gen:33.528 - timing_per_token_ms/update_actor:0.236 - perf/total_num_tokens:330665.000 - perf/time_per_step:85.896 - perf/throughput:481.199
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3732
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3732
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 666
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 666
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6804
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6804
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3732
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3732
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 666
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 666
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6804
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6804
[36m(TaskRunner pid=1412934)[0m [label_accuracy] 0.0
[36m(TaskRunner pid=1412934)[0m [reward_accuracy] 0.00390625
[36m(TaskRunner pid=1412934)[0m [majority_ratio] 0.9375
[36m(TaskRunner pid=1412934)[0m [ground_truth_ratio] 0.05859375
[36m(TaskRunner pid=1412934)[0m [majority_voting_reward] 0.9375
[36m(TaskRunner pid=1412934)[0m [pass@32] 0.125
[36m(TaskRunner pid=1412934)[0m [post_reward_accuracy] 0.0
[36m(TaskRunner pid=1412934)[0m [post_ground_truth_ratio] 0.078125
[36m(TaskRunner pid=1412934)[0m [post_pass@16] 0.125
[36m(TaskRunner pid=1412934)[0m list(reward_extra_infos_dict.keys())=[]
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 666
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6788
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3732
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6804
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(TaskRunner pid=1412934)[0m 
Training Progress:  13%|█▎        | 16/124 [25:41<2:50:57, 94.98s/it]
[36m(TaskRunner pid=1412934)[0m step:16 - global_seqlen/min:5328.000 - global_seqlen/max:54608.000 - global_seqlen/minmax_diff:49280.000 - global_seqlen/balanced_min:42128.000 - global_seqlen/balanced_max:42128.000 - global_seqlen/mean:42128.000 - actor/entropy_loss:0.098 - train/entropy:0.098 - train/label_accuracy:0.000 - train/reward_accuracy:0.004 - train/majority_ratio:0.938 - train/ground_truth_ratio:0.059 - train/majority_voting_reward:0.938 - train/pass@32:0.125 - train/post_reward_accuracy:0.000 - train/post_ground_truth_ratio:0.078 - train/post_pass@16:0.125 - train/post_entropy:0.098 - actor/kl_loss:0.002 - actor/kl_coef:0.001 - actor/pg_loss:-0.019 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.005 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.000 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:39.639 - perf/max_memory_reserved_gb:61.768 - perf/cpu_memory_used_gb:59.825 - actor/lr:0.000 - critic/score/mean:0.866 - critic/score/max:1.000 - critic/score/min:-0.084 - critic/rewards/mean:0.866 - critic/rewards/max:1.000 - critic/rewards/min:-0.084 - critic/advantages/mean:-0.000 - critic/advantages/max:1.250 - critic/advantages/min:-0.750 - critic/returns/mean:-0.000 - critic/returns/max:1.250 - critic/returns/min:-0.750 - response_length/mean:1.250 - response_length/max:3.000 - response_length/min:1.000 - response_length/clip_ratio:0.000 - prompt_length/mean:2631.750 - prompt_length/max:3412.000 - prompt_length/min:330.000 - prompt_length/clip_ratio:0.000 - timing_s/gen:7.980 - timing_s/old_log_prob:22.711 - timing_s/ref:24.287 - timing_s/adv:0.547 - timing_s/update_actor:44.756 - timing_s/step:100.308 - timing_per_token_ms/ref:0.072 - timing_per_token_ms/adv:0.002 - timing_per_token_ms/gen:49.876 - timing_per_token_ms/update_actor:0.133 - perf/total_num_tokens:674048.000 - perf/time_per_step:100.308 - perf/throughput:839.975
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3738
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3738
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3736
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3736
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3760
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3760
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 670
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 670
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 660
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 660
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3738
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3738
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3736
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3736
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3760
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3760
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 670
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 670
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 660
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 660
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(TaskRunner pid=1412934)[0m [label_accuracy] 0.125
[36m(TaskRunner pid=1412934)[0m [reward_accuracy] 0.1484375
[36m(TaskRunner pid=1412934)[0m [majority_ratio] 0.96484375
[36m(TaskRunner pid=1412934)[0m [ground_truth_ratio] 0.13671875
[36m(TaskRunner pid=1412934)[0m [majority_voting_reward] 0.96484375
[36m(TaskRunner pid=1412934)[0m [pass@32] 0.25
[36m(TaskRunner pid=1412934)[0m [post_reward_accuracy] 0.125
[36m(TaskRunner pid=1412934)[0m [post_ground_truth_ratio] 0.1484375
[36m(TaskRunner pid=1412934)[0m [post_pass@16] 0.25
[36m(TaskRunner pid=1412934)[0m list(reward_extra_infos_dict.keys())=[]
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3760
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3738
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 670
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3736
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3726
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1690
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 2, images per sample: 2.0, dynamic token length: 660
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6798
[36m(TaskRunner pid=1412934)[0m 
Training Progress:  14%|█▎        | 17/124 [27:07<2:44:43, 92.37s/it]
[36m(TaskRunner pid=1412934)[0m step:17 - global_seqlen/min:5280.000 - global_seqlen/max:54384.000 - global_seqlen/minmax_diff:49104.000 - global_seqlen/balanced_min:24778.000 - global_seqlen/balanced_max:24778.000 - global_seqlen/mean:24778.000 - actor/entropy_loss:0.099 - train/entropy:0.099 - train/label_accuracy:0.125 - train/reward_accuracy:0.148 - train/majority_ratio:0.965 - train/ground_truth_ratio:0.137 - train/majority_voting_reward:0.965 - train/pass@32:0.250 - train/post_reward_accuracy:0.125 - train/post_ground_truth_ratio:0.148 - train/post_pass@16:0.250 - train/post_entropy:0.099 - actor/kl_loss:0.032 - actor/kl_coef:0.001 - actor/pg_loss:-0.096 - actor/pg_clipfrac:0.000 - actor/ppo_kl:-0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.000 - perf/mfu/actor:0.000 - perf/max_memory_allocated_gb:39.639 - perf/max_memory_reserved_gb:61.768 - perf/cpu_memory_used_gb:59.849 - actor/lr:0.000 - critic/score/mean:0.875 - critic/score/max:1.000 - critic/score/min:-0.420 - critic/rewards/mean:0.875 - critic/rewards/max:1.000 - critic/rewards/min:-0.420 - critic/advantages/mean:-0.000 - critic/advantages/max:0.749 - critic/advantages/min:-1.366 - critic/returns/mean:-0.000 - critic/returns/max:0.749 - critic/returns/min:-1.366 - response_length/mean:1.500 - response_length/max:3.000 - response_length/min:1.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1547.125 - prompt_length/max:3398.000 - prompt_length/min:327.000 - prompt_length/clip_ratio:0.000 - timing_s/gen:7.454 - timing_s/old_log_prob:18.927 - timing_s/ref:20.013 - timing_s/adv:0.470 - timing_s/update_actor:39.401 - timing_s/step:86.294 - timing_per_token_ms/ref:0.101 - timing_per_token_ms/adv:0.002 - timing_per_token_ms/gen:38.824 - timing_per_token_ms/update_actor:0.199 - perf/total_num_tokens:396448.000 - perf/time_per_step:86.294 - perf/throughput:574.266
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6806
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6806
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6828
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6828
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6808
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6808
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6822
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6822
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3716
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3716
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3724
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3724
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6806
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6806
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6828
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6828
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6808
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6808
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6822
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6822
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 26, images per sample: 26.0, dynamic token length: 6826
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3716
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3716
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 6, images per sample: 6.0, dynamic token length: 1682
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3724
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3724
[36m(TaskRunner pid=1412934)[0m [label_accuracy] 0.0
[36m(TaskRunner pid=1412934)[0m [reward_accuracy] 0.0
[36m(TaskRunner pid=1412934)[0m [majority_ratio] 1.0
[36m(TaskRunner pid=1412934)[0m [ground_truth_ratio] 0.0
[36m(TaskRunner pid=1412934)[0m [majority_voting_reward] 1.0
[36m(TaskRunner pid=1412934)[0m [pass@32] 0.0
[36m(TaskRunner pid=1412934)[0m [post_reward_accuracy] 0.0
[36m(TaskRunner pid=1412934)[0m [post_ground_truth_ratio] 0.0
[36m(TaskRunner pid=1412934)[0m [post_pass@16] 0.0
[36m(TaskRunner pid=1412934)[0m list(reward_extra_infos_dict.keys())=[]
[36m(WorkerDict pid=1414307)[0m dynamic ViT batch size: 14, images per sample: 14.0, dynamic token length: 3716
